timestamp,hour,day,month,year,day_of_week,is_rush_hour,is_weekend
2025-12-28 12:00:00,12,28,12,2025,Sunday,False,True
2025-12-28 13:00:00,13,28,12,2025,Sunday,False,True
2025-12-28 14:00:00,14,28,12,2025,Sunday,False,True
2025-12-28 15:00:00,15,28,12,2025,Sunday,False,True
2025-12-28 16:00:00,16,28,12,2025,Sunday,False,True
2025-12-28 17:00:00,17,28,12,2025,Sunday,True,True
2025-12-28 18:00:00,18,28,12,2025,Sunday,True,True
2025-12-28 19:00:00,19,28,12,2025,Sunday,True,True
2025-12-28 20:00:00,20,28,12,2025,Sunday,False,True
2025-12-28 21:00:00,21,28,12,2025,Sunday,False,True
2025-12-28 22:00:00,22,28,12,2025,Sunday,False,True
2025-12-28 23:00:00,23,28,12,2025,Sunday,False,True
2025-12-29 00:00:00,0,29,12,2025,Monday,False,False
2025-12-29 01:00:00,1,29,12,2025,Monday,False,False
2025-12-29 02:00:00,2,29,12,2025,Monday,False,False
2025-12-29 03:00:00,3,29,12,2025,Monday,False,False
2025-12-29 04:00:00,4,29,12,2025,Monday,False,False
2025-12-29 05:00:00,5,29,12,2025,Monday,False,False
2025-12-29 06:00:00,6,29,12,2025,Monday,False,False
2025-12-29 07:00:00,7,29,12,2025,Monday,True,False
2025-12-29 08:00:00,8,29,12,2025,Monday,True,False
2025-12-29 09:00:00,9,29,12,2025,Monday,True,False
2025-12-29 10:00:00,10,29,12,2025,Monday,False,False
2025-12-29 11:00:00,11,29,12,2025,Monday,False,False
2025-12-29 12:00:00,12,29,12,2025,Monday,False,False
2025-12-29 13:00:00,13,29,12,2025,Monday,False,False
2025-12-29 14:00:00,14,29,12,2025,Monday,False,False
2025-12-29 15:00:00,15,29,12,2025,Monday,False,False
2025-12-29 16:00:00,16,29,12,2025,Monday,False,False
2025-12-29 17:00:00,17,29,12,2025,Monday,True,False
2025-12-29 18:00:00,18,29,12,2025,Monday,True,False
2025-12-29 19:00:00,19,29,12,2025,Monday,True,False
2025-12-29 20:00:00,20,29,12,2025,Monday,False,False
2025-12-29 21:00:00,21,29,12,2025,Monday,False,False
2025-12-29 22:00:00,22,29,12,2025,Monday,False,False
2025-12-29 23:00:00,23,29,12,2025,Monday,False,False
2025-12-30 00:00:00,0,30,12,2025,Tuesday,False,False
2025-12-30 01:00:00,1,30,12,2025,Tuesday,False,False
2025-12-30 02:00:00,2,30,12,2025,Tuesday,False,False
2025-12-30 03:00:00,3,30,12,2025,Tuesday,False,False
2025-12-30 04:00:00,4,30,12,2025,Tuesday,False,False
2025-12-30 05:00:00,5,30,12,2025,Tuesday,False,False
2025-12-30 06:00:00,6,30,12,2025,Tuesday,False,False
2025-12-30 07:00:00,7,30,12,2025,Tuesday,True,False
2025-12-30 08:00:00,8,30,12,2025,Tuesday,True,False
2025-12-30 09:00:00,9,30,12,2025,Tuesday,True,False
2025-12-30 10:00:00,10,30,12,2025,Tuesday,False,False
2025-12-30 11:00:00,11,30,12,2025,Tuesday,False,False
2025-12-30 12:00:00,12,30,12,2025,Tuesday,False,False
2025-12-30 13:00:00,13,30,12,2025,Tuesday,False,False
2025-12-30 14:00:00,14,30,12,2025,Tuesday,False,False
2025-12-30 15:00:00,15,30,12,2025,Tuesday,False,False
2025-12-30 16:00:00,16,30,12,2025,Tuesday,False,False
2025-12-30 17:00:00,17,30,12,2025,Tuesday,True,False
2025-12-30 18:00:00,18,30,12,2025,Tuesday,True,False
2025-12-30 19:00:00,19,30,12,2025,Tuesday,True,False
2025-12-30 20:00:00,20,30,12,2025,Tuesday,False,False
2025-12-30 21:00:00,21,30,12,2025,Tuesday,False,False
2025-12-30 22:00:00,22,30,12,2025,Tuesday,False,False
2025-12-30 23:00:00,23,30,12,2025,Tuesday,False,False
2025-12-31 00:00:00,0,31,12,2025,Wednesday,False,False
2025-12-31 01:00:00,1,31,12,2025,Wednesday,False,False
2025-12-31 02:00:00,2,31,12,2025,Wednesday,False,False
2025-12-31 03:00:00,3,31,12,2025,Wednesday,False,False
2025-12-31 04:00:00,4,31,12,2025,Wednesday,False,False
2025-12-31 05:00:00,5,31,12,2025,Wednesday,False,False
2025-12-31 06:00:00,6,31,12,2025,Wednesday,False,False
2025-12-31 07:00:00,7,31,12,2025,Wednesday,True,False
2025-12-31 08:00:00,8,31,12,2025,Wednesday,True,False
2025-12-31 09:00:00,9,31,12,2025,Wednesday,True,False
2025-12-31 10:00:00,10,31,12,2025,Wednesday,False,False
2025-12-31 11:00:00,11,31,12,2025,Wednesday,False,False
2025-12-31 12:00:00,12,31,12,2025,Wednesday,False,False
2025-12-31 13:00:00,13,31,12,2025,Wednesday,False,False
2025-12-31 14:00:00,14,31,12,2025,Wednesday,False,False
2025-12-31 15:00:00,15,31,12,2025,Wednesday,False,False
2025-12-31 16:00:00,16,31,12,2025,Wednesday,False,False
2025-12-31 17:00:00,17,31,12,2025,Wednesday,True,False
2025-12-31 18:00:00,18,31,12,2025,Wednesday,True,False
2025-12-31 19:00:00,19,31,12,2025,Wednesday,True,False
2025-12-31 20:00:00,20,31,12,2025,Wednesday,False,False
2025-12-31 21:00:00,21,31,12,2025,Wednesday,False,False
2025-12-31 22:00:00,22,31,12,2025,Wednesday,False,False
2025-12-31 23:00:00,23,31,12,2025,Wednesday,False,False
2026-01-01 00:00:00,0,1,1,2026,Thursday,False,False
2026-01-01 01:00:00,1,1,1,2026,Thursday,False,False
2026-01-01 02:00:00,2,1,1,2026,Thursday,False,False
2026-01-01 03:00:00,3,1,1,2026,Thursday,False,False
2026-01-01 04:00:00,4,1,1,2026,Thursday,False,False
2026-01-01 05:00:00,5,1,1,2026,Thursday,False,False
2026-01-01 06:00:00,6,1,1,2026,Thursday,False,False
2026-01-01 07:00:00,7,1,1,2026,Thursday,True,False
2026-01-01 08:00:00,8,1,1,2026,Thursday,True,False
2026-01-01 09:00:00,9,1,1,2026,Thursday,True,False
2026-01-01 10:00:00,10,1,1,2026,Thursday,False,False
2026-01-01 11:00:00,11,1,1,2026,Thursday,False,False
2026-01-01 12:00:00,12,1,1,2026,Thursday,False,False
2026-01-01 13:00:00,13,1,1,2026,Thursday,False,False
2026-01-01 14:00:00,14,1,1,2026,Thursday,False,False
2026-01-01 15:00:00,15,1,1,2026,Thursday,False,False
2026-01-01 16:00:00,16,1,1,2026,Thursday,False,False
2026-01-01 17:00:00,17,1,1,2026,Thursday,True,False
2026-01-01 18:00:00,18,1,1,2026,Thursday,True,False
2026-01-01 19:00:00,19,1,1,2026,Thursday,True,False
2026-01-01 20:00:00,20,1,1,2026,Thursday,False,False
2026-01-01 21:00:00,21,1,1,2026,Thursday,False,False
2026-01-01 22:00:00,22,1,1,2026,Thursday,False,False
2026-01-01 23:00:00,23,1,1,2026,Thursday,False,False
2026-01-02 00:00:00,0,2,1,2026,Friday,False,False
2026-01-02 01:00:00,1,2,1,2026,Friday,False,False
2026-01-02 02:00:00,2,2,1,2026,Friday,False,False
2026-01-02 03:00:00,3,2,1,2026,Friday,False,False
2026-01-02 04:00:00,4,2,1,2026,Friday,False,False
2026-01-02 05:00:00,5,2,1,2026,Friday,False,False
2026-01-02 06:00:00,6,2,1,2026,Friday,False,False
2026-01-02 07:00:00,7,2,1,2026,Friday,True,False
2026-01-02 08:00:00,8,2,1,2026,Friday,True,False
2026-01-02 09:00:00,9,2,1,2026,Friday,True,False
2026-01-02 10:00:00,10,2,1,2026,Friday,False,False
2026-01-02 11:00:00,11,2,1,2026,Friday,False,False
2026-01-02 12:00:00,12,2,1,2026,Friday,False,False
2026-01-02 13:00:00,13,2,1,2026,Friday,False,False
2026-01-02 14:00:00,14,2,1,2026,Friday,False,False
2026-01-02 15:00:00,15,2,1,2026,Friday,False,False
2026-01-02 16:00:00,16,2,1,2026,Friday,False,False
2026-01-02 17:00:00,17,2,1,2026,Friday,True,False
2026-01-02 18:00:00,18,2,1,2026,Friday,True,False
2026-01-02 19:00:00,19,2,1,2026,Friday,True,False
2026-01-02 20:00:00,20,2,1,2026,Friday,False,False
2026-01-02 21:00:00,21,2,1,2026,Friday,False,False
2026-01-02 22:00:00,22,2,1,2026,Friday,False,False
2026-01-02 23:00:00,23,2,1,2026,Friday,False,False
2026-01-03 00:00:00,0,3,1,2026,Saturday,False,True
2026-01-03 01:00:00,1,3,1,2026,Saturday,False,True
2026-01-03 02:00:00,2,3,1,2026,Saturday,False,True
2026-01-03 03:00:00,3,3,1,2026,Saturday,False,True
2026-01-03 04:00:00,4,3,1,2026,Saturday,False,True
2026-01-03 05:00:00,5,3,1,2026,Saturday,False,True
2026-01-03 06:00:00,6,3,1,2026,Saturday,False,True
2026-01-03 07:00:00,7,3,1,2026,Saturday,True,True
2026-01-03 08:00:00,8,3,1,2026,Saturday,True,True
2026-01-03 09:00:00,9,3,1,2026,Saturday,True,True
2026-01-03 10:00:00,10,3,1,2026,Saturday,False,True
2026-01-03 11:00:00,11,3,1,2026,Saturday,False,True
2026-01-03 12:00:00,12,3,1,2026,Saturday,False,True
2026-01-03 13:00:00,13,3,1,2026,Saturday,False,True
2026-01-03 14:00:00,14,3,1,2026,Saturday,False,True
2026-01-03 15:00:00,15,3,1,2026,Saturday,False,True
2026-01-03 16:00:00,16,3,1,2026,Saturday,False,True
2026-01-03 17:00:00,17,3,1,2026,Saturday,True,True
2026-01-03 18:00:00,18,3,1,2026,Saturday,True,True
2026-01-03 19:00:00,19,3,1,2026,Saturday,True,True
2026-01-03 20:00:00,20,3,1,2026,Saturday,False,True
2026-01-03 21:00:00,21,3,1,2026,Saturday,False,True
2026-01-03 22:00:00,22,3,1,2026,Saturday,False,True
2026-01-03 23:00:00,23,3,1,2026,Saturday,False,True
2026-01-04 00:00:00,0,4,1,2026,Sunday,False,True
2026-01-04 01:00:00,1,4,1,2026,Sunday,False,True
2026-01-04 02:00:00,2,4,1,2026,Sunday,False,True
2026-01-04 03:00:00,3,4,1,2026,Sunday,False,True
2026-01-04 04:00:00,4,4,1,2026,Sunday,False,True
2026-01-04 05:00:00,5,4,1,2026,Sunday,False,True
2026-01-04 06:00:00,6,4,1,2026,Sunday,False,True
2026-01-04 07:00:00,7,4,1,2026,Sunday,True,True
2026-01-04 08:00:00,8,4,1,2026,Sunday,True,True
2026-01-04 09:00:00,9,4,1,2026,Sunday,True,True
2026-01-04 10:00:00,10,4,1,2026,Sunday,False,True
2026-01-04 11:00:00,11,4,1,2026,Sunday,False,True
2026-01-04 12:00:00,12,4,1,2026,Sunday,False,True
2026-01-04 13:00:00,13,4,1,2026,Sunday,False,True
2026-01-04 14:00:00,14,4,1,2026,Sunday,False,True
2026-01-04 15:00:00,15,4,1,2026,Sunday,False,True
2026-01-04 16:00:00,16,4,1,2026,Sunday,False,True
2026-01-04 17:00:00,17,4,1,2026,Sunday,True,True
2026-01-04 18:00:00,18,4,1,2026,Sunday,True,True
2026-01-04 19:00:00,19,4,1,2026,Sunday,True,True
2026-01-04 20:00:00,20,4,1,2026,Sunday,False,True
2026-01-04 21:00:00,21,4,1,2026,Sunday,False,True
2026-01-04 22:00:00,22,4,1,2026,Sunday,False,True
2026-01-04 23:00:00,23,4,1,2026,Sunday,False,True
2026-01-05 00:00:00,0,5,1,2026,Monday,False,False
2026-01-05 01:00:00,1,5,1,2026,Monday,False,False
2026-01-05 02:00:00,2,5,1,2026,Monday,False,False
2026-01-05 03:00:00,3,5,1,2026,Monday,False,False
2026-01-05 04:00:00,4,5,1,2026,Monday,False,False
2026-01-05 05:00:00,5,5,1,2026,Monday,False,False
2026-01-05 06:00:00,6,5,1,2026,Monday,False,False
2026-01-05 07:00:00,7,5,1,2026,Monday,True,False
2026-01-05 08:00:00,8,5,1,2026,Monday,True,False
2026-01-05 09:00:00,9,5,1,2026,Monday,True,False
2026-01-05 10:00:00,10,5,1,2026,Monday,False,False
2026-01-05 11:00:00,11,5,1,2026,Monday,False,False
2026-01-05 12:00:00,12,5,1,2026,Monday,False,False
2026-01-05 13:00:00,13,5,1,2026,Monday,False,False
2026-01-05 14:00:00,14,5,1,2026,Monday,False,False
2026-01-05 15:00:00,15,5,1,2026,Monday,False,False
2026-01-05 16:00:00,16,5,1,2026,Monday,False,False
2026-01-05 17:00:00,17,5,1,2026,Monday,True,False
2026-01-05 18:00:00,18,5,1,2026,Monday,True,False
2026-01-05 19:00:00,19,5,1,2026,Monday,True,False
2026-01-05 20:00:00,20,5,1,2026,Monday,False,False
2026-01-05 21:00:00,21,5,1,2026,Monday,False,False
2026-01-05 22:00:00,22,5,1,2026,Monday,False,False
2026-01-05 23:00:00,23,5,1,2026,Monday,False,False
2026-01-06 00:00:00,0,6,1,2026,Tuesday,False,False
2026-01-06 01:00:00,1,6,1,2026,Tuesday,False,False
2026-01-06 02:00:00,2,6,1,2026,Tuesday,False,False
2026-01-06 03:00:00,3,6,1,2026,Tuesday,False,False
2026-01-06 04:00:00,4,6,1,2026,Tuesday,False,False
2026-01-06 05:00:00,5,6,1,2026,Tuesday,False,False
2026-01-06 06:00:00,6,6,1,2026,Tuesday,False,False
2026-01-06 07:00:00,7,6,1,2026,Tuesday,True,False
2026-01-06 08:00:00,8,6,1,2026,Tuesday,True,False
2026-01-06 09:00:00,9,6,1,2026,Tuesday,True,False
2026-01-06 10:00:00,10,6,1,2026,Tuesday,False,False
2026-01-06 11:00:00,11,6,1,2026,Tuesday,False,False
2026-01-06 12:00:00,12,6,1,2026,Tuesday,False,False
2026-01-06 13:00:00,13,6,1,2026,Tuesday,False,False
2026-01-06 14:00:00,14,6,1,2026,Tuesday,False,False
2026-01-06 15:00:00,15,6,1,2026,Tuesday,False,False
2026-01-06 16:00:00,16,6,1,2026,Tuesday,False,False
2026-01-06 17:00:00,17,6,1,2026,Tuesday,True,False
2026-01-06 18:00:00,18,6,1,2026,Tuesday,True,False
2026-01-06 19:00:00,19,6,1,2026,Tuesday,True,False
2026-01-06 20:00:00,20,6,1,2026,Tuesday,False,False
2026-01-06 21:00:00,21,6,1,2026,Tuesday,False,False
2026-01-06 22:00:00,22,6,1,2026,Tuesday,False,False
2026-01-06 23:00:00,23,6,1,2026,Tuesday,False,False
2026-01-07 00:00:00,0,7,1,2026,Wednesday,False,False
2026-01-07 01:00:00,1,7,1,2026,Wednesday,False,False
2026-01-07 02:00:00,2,7,1,2026,Wednesday,False,False
2026-01-07 03:00:00,3,7,1,2026,Wednesday,False,False
2026-01-07 04:00:00,4,7,1,2026,Wednesday,False,False
2026-01-07 05:00:00,5,7,1,2026,Wednesday,False,False
2026-01-07 06:00:00,6,7,1,2026,Wednesday,False,False
2026-01-07 07:00:00,7,7,1,2026,Wednesday,True,False
2026-01-07 08:00:00,8,7,1,2026,Wednesday,True,False
2026-01-07 09:00:00,9,7,1,2026,Wednesday,True,False
2026-01-07 10:00:00,10,7,1,2026,Wednesday,False,False
2026-01-07 11:00:00,11,7,1,2026,Wednesday,False,False
2026-01-07 12:00:00,12,7,1,2026,Wednesday,False,False
2026-01-07 13:00:00,13,7,1,2026,Wednesday,False,False
2026-01-07 14:00:00,14,7,1,2026,Wednesday,False,False
2026-01-07 15:00:00,15,7,1,2026,Wednesday,False,False
2026-01-07 16:00:00,16,7,1,2026,Wednesday,False,False
2026-01-07 17:00:00,17,7,1,2026,Wednesday,True,False
2026-01-07 18:00:00,18,7,1,2026,Wednesday,True,False
2026-01-07 19:00:00,19,7,1,2026,Wednesday,True,False
2026-01-07 20:00:00,20,7,1,2026,Wednesday,False,False
2026-01-07 21:00:00,21,7,1,2026,Wednesday,False,False
2026-01-07 22:00:00,22,7,1,2026,Wednesday,False,False
2026-01-07 23:00:00,23,7,1,2026,Wednesday,False,False
2026-01-08 00:00:00,0,8,1,2026,Thursday,False,False
2026-01-08 01:00:00,1,8,1,2026,Thursday,False,False
2026-01-08 02:00:00,2,8,1,2026,Thursday,False,False
2026-01-08 03:00:00,3,8,1,2026,Thursday,False,False
2026-01-08 04:00:00,4,8,1,2026,Thursday,False,False
2026-01-08 05:00:00,5,8,1,2026,Thursday,False,False
2026-01-08 06:00:00,6,8,1,2026,Thursday,False,False
2026-01-08 07:00:00,7,8,1,2026,Thursday,True,False
2026-01-08 08:00:00,8,8,1,2026,Thursday,True,False
2026-01-08 09:00:00,9,8,1,2026,Thursday,True,False
2026-01-08 10:00:00,10,8,1,2026,Thursday,False,False
2026-01-08 11:00:00,11,8,1,2026,Thursday,False,False
2026-01-08 12:00:00,12,8,1,2026,Thursday,False,False
2026-01-08 13:00:00,13,8,1,2026,Thursday,False,False
2026-01-08 14:00:00,14,8,1,2026,Thursday,False,False
2026-01-08 15:00:00,15,8,1,2026,Thursday,False,False
2026-01-08 16:00:00,16,8,1,2026,Thursday,False,False
2026-01-08 17:00:00,17,8,1,2026,Thursday,True,False
2026-01-08 18:00:00,18,8,1,2026,Thursday,True,False
2026-01-08 19:00:00,19,8,1,2026,Thursday,True,False
